PWSID,FacilityID,PFOA,PFOS,exceeds,POPULATION_SERVED_COUNT,Ep_Population,Population_bin
CA4310011,11801,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11802,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11803,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11805,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11806,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11807,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11808,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11809,0.0,0.0031,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11811,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11813,0.0,0.0021,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11818,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11822,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11823,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310011,11824,0.0,0.0,False,1039920.0,54732.63157894737,"50,001 - 100,000"
CA4310012,00002,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00004,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00008,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00010,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00011,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00012,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00014,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00015,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00016,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00018,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00019,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00023,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00024,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00027,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00029,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00031,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00032,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00034,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00036,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310012,00037,0.0,0.0,False,130746.0,6537.3,"3,301 - 10,000"
CA4310013,00004,0.0,0.0,False,33827.0,33827.0,"10,001 - 50,000"
CA4310014,91003,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,91004,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,91007,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,91008,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,91010,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,91012,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,91016,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310014,95014,0.0,0.0,False,157566.0,19695.75,"10,001 - 50,000"
CA4310018,18005,0.0,0.0,False,16336.0,8168.0,"3,301 - 10,000"
CA4310018,18081,0.0,0.0,False,16336.0,8168.0,"3,301 - 10,000"
CA4310019,19003,0.0,0.0,False,45559.0,15186.333333333334,"10,001 - 50,000"
CA4310019,19005,0.0,0.0,False,45559.0,15186.333333333334,"10,001 - 50,000"
CA4310019,19007,0.0,0.0,False,45559.0,15186.333333333334,"10,001 - 50,000"
CA4310020,20008,0.0,0.0,False,101265.0,25316.25,"10,001 - 50,000"
CA4310020,20013,0.0,0.0,False,101265.0,25316.25,"10,001 - 50,000"
CA4310020,20567,0.0,0.0,False,101265.0,25316.25,"10,001 - 50,000"
CA4310020,20789,0.0,0.0,False,101265.0,25316.25,"10,001 - 50,000"
CA4310021,10001,0.0,0.0,False,6245.0,6245.0,"3,301 - 10,000"
CA4310022,22001,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22002,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22004,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22006,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22007,0.0,0.0023,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22008,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22009,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22010,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22015,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22018,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22019,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22021,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22022,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22023,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22026,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22027,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22028,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22029,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4310022,22030,0.0,0.0,False,110088.0,5794.105263157895,"3,301 - 10,000"
CA4400502,10011,0.0,0.0,False,614.0,614.0,"501 - 1,000"
CA4400753,10001,0.0,0.0,False,12000.0,12000.0,"10,001 - 50,000"
CA4410002,10001,0.0,0.0,False,4340.0,2170.0,"1,001 - 3,300"
CA4410002,20004,0.0,0.0,False,4340.0,2170.0,"1,001 - 3,300"
CA4410010,91802,0.0,0.0,False,94626.0,31542.0,"10,001 - 50,000"
CA4410010,91803,0.0,0.0,False,94626.0,31542.0,"10,001 - 50,000"
CA4410010,91804,0.0,0.0,False,94626.0,31542.0,"10,001 - 50,000"
CA4410011,91801,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91802,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91803,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91804,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91805,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91806,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91807,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91808,0.0,0.00485,True,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91809,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91810,0.0058,0.0045000000000000005,True,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91811,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91812,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91813,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410011,91814,0.0,0.0,False,65231.0,4659.357142857143,"3,301 - 10,000"
CA4410013,91802,0.0,0.0,False,11197.0,3732.3333333333335,"3,301 - 10,000"
CA4410013,91805,0.0,0.0,False,11197.0,3732.3333333333335,"3,301 - 10,000"
CA4410013,91806,0.0,0.0,False,11197.0,3732.3333333333335,"3,301 - 10,000"
CA4410014,91041,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91801,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91802,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91803,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91805,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91806,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91807,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410014,91809,0.0,0.0,False,21145.0,2643.125,"1,001 - 3,300"
CA4410017,91801,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91802,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91803,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91804,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91805,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91807,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91808,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91810,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91811,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91812,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91814,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91816,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91817,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4410017,91818,0.0,0.0,False,40809.0,2914.9285714285716,"1,001 - 3,300"
CA4500013,10001,0.0,0.0,False,310.0,310.0,101 - 500
CA4510005,91801,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91802,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91803,0.0141,0.01105,True,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91807,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91808,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91809,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91812,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91814,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91823,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91901,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510005,91908,0.0,0.0,False,89628.0,8148.0,"3,301 - 10,000"
CA4510006,00002,0.0,0.0,False,10657.0,10657.0,"10,001 - 50,000"
CA4510007,001,0.0,0.0,False,3316.0,663.2,"501 - 1,000"
CA4510007,002,0.0,0.0,False,3316.0,663.2,"501 - 1,000"
CA4510007,003,0.0,0.0,False,3316.0,663.2,"501 - 1,000"
CA4510007,004,0.0,0.0,False,3316.0,663.2,"501 - 1,000"
CA4510007,005,0.0,0.0,False,3316.0,663.2,"501 - 1,000"
CA4510011,20001,0.0,0.0,False,4151.0,4151.0,"3,301 - 10,000"
CA4510014,91801,0.0,0.0,False,18612.0,3102.0,"1,001 - 3,300"
CA4510014,91802,0.0,0.0,False,18612.0,3102.0,"1,001 - 3,300"
CA4510014,91803,0.0,0.0,False,18612.0,3102.0,"1,001 - 3,300"
CA4510014,91804,0.0,0.0,False,18612.0,3102.0,"1,001 - 3,300"
CA4510014,91805,0.0,0.0,False,18612.0,3102.0,"1,001 - 3,300"
CA4510014,91806,0.0,0.0,False,18612.0,3102.0,"1,001 - 3,300"
CA4510016,10001,0.0,0.0,False,8900.0,2225.0,"1,001 - 3,300"
CA4510016,10003,0.0,0.0,False,8900.0,2225.0,"1,001 - 3,300"
CA4510016,10004,0.0,0.0,False,8900.0,2225.0,"1,001 - 3,300"
CA4510016,10005,0.0,0.0,False,8900.0,2225.0,"1,001 - 3,300"
CA4710008,CS01,0.0,0.0,False,3642.0,1214.0,"1,001 - 3,300"
CA4710008,WL01,0.0,0.0,False,3642.0,1214.0,"1,001 - 3,300"
CA4710008,WL02,0.0,0.0,False,3642.0,1214.0,"1,001 - 3,300"
CA4710011,10001,0.0,0.0,False,7825.0,7825.0,"3,301 - 10,000"
CA4810001,91801,0.0,0.0,False,27131.0,27131.0,"10,001 - 50,000"
CA4810002,91801,0.0,0.0,False,10623.0,3541.0,"3,301 - 10,000"
CA4810002,91803,0.0,0.0,False,10623.0,3541.0,"3,301 - 10,000"
CA4810002,91804,0.0,0.0,False,10623.0,3541.0,"3,301 - 10,000"
CA4810003,91802,0.0,0.0,False,120377.0,60188.5,"50,001 - 100,000"
CA4810003,91803,0.0,0.0,False,120377.0,60188.5,"50,001 - 100,000"
CA4810004,004,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810004,005,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810004,007,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810004,010,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810004,014,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810004,015,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810004,017,0.0,0.0,False,10489.0,1498.4285714285713,"1,001 - 3,300"
CA4810005,91804,0.0,0.0,False,29105.0,29105.0,"10,001 - 50,000"
CA4810007,91803,0.0,0.0,False,121420.0,121420.0,"100,001 - 1,000,000"
CA4810008,90001,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91801,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91802,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91804,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91805,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91807,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91808,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91811,0.00255,0.009899999999999999,True,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810008,91815,0.0,0.0,False,97000.0,10777.777777777777,"10,001 - 50,000"
CA4810009,DW37,0.0,0.0,False,12540.0,3135.0,"1,001 - 3,300"
CA4810009,DW48,0.0,0.0,False,12540.0,3135.0,"1,001 - 3,300"
CA4810009,DW52,0.0,0.0,False,12540.0,3135.0,"1,001 - 3,300"
CA4810009,DW54,0.0,0.0,False,12540.0,3135.0,"1,001 - 3,300"
CA4810021,91021,0.0,0.0,False,2800.0,2800.0,"1,001 - 3,300"
CA4810701,10001,0.0,0.0,False,18111.0,18111.0,"10,001 - 50,000"
CA4810800,10001,0.0,0.0,False,5100.0,2550.0,"1,001 - 3,300"
CA4810800,10006,0.0,0.0,False,5100.0,2550.0,"1,001 - 3,300"
CA4900897,1001,0.0,0.0,False,160.0,80.0,25 - 100
CA4900897,1002,0.0,0.0,False,160.0,80.0,25 - 100
CA4910002,007,0.0,0.0,False,10398.0,10398.0,"10,001 - 50,000"
CA4910004,10005,0.0,0.0,False,6000.0,6000.0,"3,301 - 10,000"
CA4910005,91804,0.0,0.0,False,10985.0,3661.6666666666665,"3,301 - 10,000"
CA4910005,91805,0.0,0.0,False,10985.0,3661.6666666666665,"3,301 - 10,000"
CA4910005,91806,0.0,0.0,False,10985.0,3661.6666666666665,"3,301 - 10,000"
CA4910006,4910006065,0.0,0.0,False,60781.0,60781.0,"50,001 - 100,000"
CA4910007,00001,0.0,0.0,False,1160.0,580.0,"501 - 1,000"
CA4910007,00002,0.0,0.0,False,1160.0,580.0,"501 - 1,000"
CA4910008,1,0.0,0.0,False,4150.0,4150.0,"3,301 - 10,000"
CA4910009,00012,0.0,0.0,False,175396.0,87698.0,"50,001 - 100,000"
CA4910009,00015,0.0,0.0,False,175396.0,87698.0,"50,001 - 100,000"
CA4910011,SEB04,0.0,0.0,False,7522.0,1880.5,"1,001 - 3,300"
CA4910011,SEB06,0.0,0.0,False,7522.0,1880.5,"1,001 - 3,300"
CA4910011,SEB07,0.0,0.0,False,7522.0,1880.5,"1,001 - 3,300"
CA4910011,SEB08,0.0,0.0,False,7522.0,1880.5,"1,001 - 3,300"
CA4910012,90001,0.0,0.0,False,11725.0,1954.1666666666667,"1,001 - 3,300"
CA4910012,91802,0.0,0.0,False,11725.0,1954.1666666666667,"1,001 - 3,300"
CA4910012,91805,0.0,0.0,False,11725.0,1954.1666666666667,"1,001 - 3,300"
CA4910012,91806,0.0051,0.0,True,11725.0,1954.1666666666667,"1,001 - 3,300"
CA4910012,91807,0.0,0.0,False,11725.0,1954.1666666666667,"1,001 - 3,300"
CA4910012,91808,0.0,0.0,False,11725.0,1954.1666666666667,"1,001 - 3,300"
CA4910013,91801,0.0,0.0,False,23107.0,3301.0,"3,301 - 10,000"
CA4910013,91802,0.0,0.0,False,23107.0,3301.0,"3,301 - 10,000"
CA4910013,91803,0.0,0.0,False,23107.0,3301.0,"3,301 - 10,000"
CA4910013,91804,0.0,0.0,False,23107.0,3301.0,"3,301 - 10,000"
CA4910013,91805,0.0,0.0,False,23107.0,3301.0,"3,301 - 10,000"
CA4910013,91808,0.0,0.0,False,23107.0,3301.0,"3,301 - 10,000"
CA4910013,91809,0.0046,0.0027,True,23107.0,3301.0,"3,301 - 10,000"
CA4910014,91803,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91806,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91811,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91812,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91821,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91830,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91840,0.0,0.0,False,43821.0,5477.625,"3,301 - 10,000"
CA4910014,91841,0.0,0.00225,False,43821.0,5477.625,"3,301 - 10,000"
CA4910016,20001,0.0,0.0,False,7303.0,1460.6,"1,001 - 3,300"
CA4910016,20002,0.0,0.0,False,7303.0,1460.6,"1,001 - 3,300"
CA4910016,20003,0.0,0.0,False,7303.0,1460.6,"1,001 - 3,300"
CA4910016,20004,0.0,0.0,False,7303.0,1460.6,"1,001 - 3,300"
CA4910016,20005,0.0,0.0,False,7303.0,1460.6,"1,001 - 3,300"
CA4910017,00001,0.0,0.0,False,25561.0,12780.5,"10,001 - 50,000"
CA4910017,00002,0.0,0.0,False,25561.0,12780.5,"10,001 - 50,000"
CA4910023,10001,0.0,0.0,False,7913.0,3956.5,"3,301 - 10,000"
CA4910023,10002,0.0,0.0,False,7913.0,3956.5,"3,301 - 10,000"
CA4910024,10001,0.0,0.0,False,1046.0,523.0,"501 - 1,000"
CA4910024,10003,0.0,0.0,False,1046.0,523.0,"501 - 1,000"
CA4910027,21923,0.0,0.0,False,10986.0,10986.0,"10,001 - 50,000"
CA5000202,10002,0.0,0.0,False,5026.0,5026.0,"3,301 - 10,000"
CA5000372,CA5000372,0.0,0.0,False,40.0,40.0,25 - 100
CA5000592,10001,0.0,0.0,False,25.0,25.0,25 - 100
CA5010005,91805,0.0,0.0,False,14537.0,7268.5,"3,301 - 10,000"
CA5010005,91807,0.0,0.0,False,14537.0,7268.5,"3,301 - 10,000"
CA5010006,10001,0.0,0.0,False,8788.0,2197.0,"1,001 - 3,300"
CA5010006,10002,0.0,0.0,False,8788.0,2197.0,"1,001 - 3,300"
CA5010006,10003,0.0,0.0,False,8788.0,2197.0,"1,001 - 3,300"
CA5010006,10004,0.0,0.0,False,8788.0,2197.0,"1,001 - 3,300"
CA5010008,10001,0.0,0.0,False,7481.0,2493.6666666666665,"1,001 - 3,300"
CA5010008,10002,0.0,0.0,False,7481.0,2493.6666666666665,"1,001 - 3,300"
CA5010008,10003,0.0,0.0,False,7481.0,2493.6666666666665,"1,001 - 3,300"
CA5010009,10001,0.0,0.0,False,5672.0,5672.0,"3,301 - 10,000"
CA5010010,00245,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91894,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91895,0.0,0.002,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91896,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91897,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91898,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91899,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91900,0.00275,0.00315,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91901,0.0022,0.0055,True,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91902,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91903,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91904,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91905,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91906,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91907,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91908,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91909,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91910,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91911,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91913,0.0043,0.0185,True,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91914,0.00205,0.0023,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91916,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91917,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91918,0.0,0.00225,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91919,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91920,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91922,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91925,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91926,0.00585,0.01085,True,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91927,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91928,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91929,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91930,0.0031,0.0072,True,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91931,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91933,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91934,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91935,0.0,0.00605,True,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91936,0.0022,0.00455,True,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91938,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91940,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91941,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010010,91943,0.0,0.0,False,218771.0,5208.833333333333,"3,301 - 10,000"
CA5010013,00007,0.0,0.0,False,12207.0,2441.4,"1,001 - 3,300"
CA5010013,00008,0.0,0.0,False,12207.0,2441.4,"1,001 - 3,300"
CA5010013,00009,0.0,0.0,False,12207.0,2441.4,"1,001 - 3,300"
CA5010013,00011,0.0,0.0,False,12207.0,2441.4,"1,001 - 3,300"
CA5010013,00012,0.0,0.0,False,12207.0,2441.4,"1,001 - 3,300"
CA5010014,91007,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010014,91008,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010014,91009,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010014,91010,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010014,91011,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010014,91012,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010014,91013,0.0,0.0,False,23235.0,3319.285714285714,"3,301 - 10,000"
CA5010017,91801,0.0,0.0,False,23304.0,3884.0,"3,301 - 10,000"
CA5010017,91803,0.0,0.0,False,23304.0,3884.0,"3,301 - 10,000"
CA5010017,91805,0.0,0.0,False,23304.0,3884.0,"3,301 - 10,000"
CA5010017,91806,0.0,0.0,False,23304.0,3884.0,"3,301 - 10,000"
CA5010017,91807,0.0,0.0,False,23304.0,3884.0,"3,301 - 10,000"
CA5010017,91808,0.0,0.0,False,23304.0,3884.0,"3,301 - 10,000"
CA5010018,91001,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91002,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91003,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91004,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91006,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91007,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91008,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91009,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010018,91012,0.0,0.0,False,24834.0,2759.3333333333335,"1,001 - 3,300"
CA5010019,00008,0.0,0.0,False,72682.0,14536.4,"10,001 - 50,000"
CA5010019,00027,0.0,0.0,False,72682.0,14536.4,"10,001 - 50,000"
CA5010019,00030,0.0,0.0,False,72682.0,14536.4,"10,001 - 50,000"
CA5010019,00035,0.0,0.0,False,72682.0,14536.4,"10,001 - 50,000"
CA5010019,00036,0.0,0.0,False,72682.0,14536.4,"10,001 - 50,000"
CA5010021,7,0.0,0.0,False,5090.0,1272.5,"1,001 - 3,300"
CA5010021,8,0.0,0.0,False,5090.0,1272.5,"1,001 - 3,300"
CA5010021,PW10,0.0,0.0,False,5090.0,1272.5,"1,001 - 3,300"
CA5010021,PW9,0.0,0.0,False,5090.0,1272.5,"1,001 - 3,300"
CA5010028,91810,0.0,0.0,False,54513.0,6814.125,"3,301 - 10,000"
CA5010028,91811,0.0,0.0,False,54513.0,6814.125,"3,301 - 10,000"
CA5010028,91812,0.00835,0.0185,True,54513.0,6814.125,"3,301 - 10,000"
CA5010028,91813,0.0,0.0,False,54513.0,6814.125,"3,301 - 10,000"
